iter	RMSE
4306	0.0289175039
4307	0.02890505391
4308	0.02889916519
4309	0.02889025479
4310	0.02888289005
4311	0.02887690765
4312	0.02886511248
4313	0.02885720671
4314	0.02885329616
4315	0.02884713366
4316	0.02883928169
4317	0.02882599332
4318	0.02880902891
4319	0.02880009937
4320	0.02879483392
4321	0.02878329276
4322	0.02877336163
4323	0.02876249584
4324	0.02875354835
4325	0.02874368675
4326	0.02873770545
4327	0.02872603577
4328	0.02871697615
4329	0.02871312315
4330	0.0287072933
4331	0.02870137626
4332	0.02869422474
4333	0.02868560211
4334	0.02867604825
4335	0.02867122097
4336	0.0286652415
4337	0.02866157719
4338	0.02864806895
4339	0.02863808506
4340	0.02862871437
4341	0.02861956267
4342	0.02860890338
4343	0.02859954285
4344	0.02859434627
4345	0.0285843036
4346	0.02857707981
4347	0.02856540417
4348	0.02855688366
4349	0.02855035467
4350	0.02854126489
4351	0.02852693526
4352	0.02851967084
4353	0.02851406467
4354	0.02850491168
4355	0.02849295384
4356	0.0284871298
4357	0.02847841486
4358	0.02846783829
4359	0.02846200235
4360	0.0284480443
4361	0.02844216572
4362	0.02843674755
4363	0.0284255725
4364	0.02841431013
4365	0.02840508501
4366	0.02840126698
4367	0.02839358308
4368	0.02839160352
4369	0.0283843939
4370	0.0283790649
4371	0.02836468486
4372	0.02835908052
4373	0.02835237892
4374	0.02833514613
4375	0.02832382781
4376	0.02831273511
4377	0.02831081419
4378	0.02830306245
4379	0.02829620954
4380	0.02828938661
4381	0.02828240515
4382	0.0282724139
4383	0.02826534381
4384	0.0282569333
4385	0.02824669044
4386	0.02823355241
4387	0.02822225506
4388	0.02821315989
4389	0.02820586068
4390	0.0281975927
4391	0.02819460475
4392	0.0281797502
4393	0.0281733827
4394	0.02816931918
4395	0.02816047602
4396	0.02815295925
4397	0.02814629719
4398	0.0281365704
4399	0.02813011201
4400	0.0281219287
4401	0.02811378996
4402	0.02810818787
4403	0.02810117471
4404	0.02809270778
4405	0.02808590214
4406	0.02807860335
4407	0.02807138306
4408	0.02806307284
4409	0.02805217886
4410	0.02804744447
4411	0.02804161185
4412	0.02803502408
4413	0.02803067352
4414	0.0280229205
4415	0.02801470436
4416	0.02800876915
4417	0.02800647571
4418	0.02799930098
4419	0.02798758352
4420	0.02797953935
4421	0.02796717987
4422	0.02795651853
4423	0.02795048308
4424	0.02794592892
4425	0.02793468539
4426	0.02792621922
4427	0.02791507742
4428	0.02790880484
4429	0.02790476089
4430	0.02789433196
4431	0.02788724423
4432	0.02787938464
4433	0.02786503355
4434	0.02785843429
4435	0.02785222482
4436	0.02784458022
4437	0.02783762782
4438	0.02782990378
4439	0.02782290793
4440	0.0278135174
4441	0.02780910793
4442	0.02780339586
4443	0.02779283331
4444	0.02778366224
4445	0.02777647942
4446	0.02777129072
4447	0.02776752214
4448	0.02776243298
4449	0.02775147354
4450	0.02774171803
4451	0.02773725174
4452	0.02772421604
4453	0.0277169905
4454	0.02770903771
4455	0.02770333706
4456	0.02768618041
4457	0.02767472136
4458	0.02766379981
4459	0.02765384007
4460	0.02764357493
4461	0.02763359232
4462	0.02762698607
4463	0.02761830065
4464	0.02761066691
4465	0.02760013698
4466	0.02759435278
4467	0.02758454038
4468	0.02757555258
4469	0.02756866446
4470	0.02756217791
4471	0.0275487645
4472	0.02753567744
4473	0.0275286472
4474	0.02752080671
4475	0.02751328155
4476	0.02751126114
4477	0.02750621144
4478	0.02750121769
4479	0.02749342137
4480	0.02748883899
4481	0.02747914703
4482	0.02747221232
4483	0.02746341346
4484	0.02745342037
4485	0.02744871438
4486	0.02743672843
4487	0.02742563422
4488	0.02741545055
4489	0.02740845733
4490	0.02740191204
4491	0.02739265714
4492	0.02738662533
4493	0.02737914372
4494	0.02736701169
4495	0.02736032532
4496	0.02734828847
4497	0.02734026153
4498	0.02733806696
4499	0.02733455817
